datetime,count
2011-01-20 00:00:00,16.023891080771268
2011-01-20 01:00:00,9.53342641717426
2011-01-20 02:00:00,5.473318642686911
2011-01-20 03:00:00,3.007769810863441
2011-01-20 04:00:00,2.2276236959922424
2011-01-20 05:00:00,6.227520922241546
2011-01-20 06:00:00,20.874351964349
2011-01-20 07:00:00,57.25884519103626
2011-01-20 08:00:00,106.41805120356894
2011-01-20 09:00:00,75.47459642434053
2011-01-20 10:00:00,58.06788705450291
2011-01-20 11:00:00,67.05502803975541
2011-01-20 12:00:00,89.85943893897395
2011-01-20 13:00:00,80.48496831431869
2011-01-20 14:00:00,75.38670327928422
2011-01-20 15:00:00,80.85696936184273
2011-01-20 16:00:00,102.88181695556597
2011-01-20 17:00:00,158.84571106973695
2011-01-20 18:00:00,130.53690521749726
2011-01-20 19:00:00,97.97404759109496
2011-01-20 20:00:00,69.18261963038894
2011-01-20 21:00:00,52.46471068016585
2011-01-20 22:00:00,39.895224302257084
2011-01-20 23:00:00,26.500268333608812
2011-01-21 00:00:00,14.820832234148329
2011-01-21 01:00:00,7.770221541779389
2011-01-21 02:00:00,2.7755054495755846
2011-01-21 03:00:00,1.47744017991908
2011-01-21 04:00:00,1.9168662361360196
2011-01-21 05:00:00,5.81954433625135
2011-01-21 06:00:00,21.02695382759309
2011-01-21 07:00:00,55.015374987044474
2011-01-21 08:00:00,103.67491333383214
2011-01-21 09:00:00,73.20222043649444
2011-01-21 10:00:00,51.29165303706623
2011-01-21 11:00:00,60.0245393272005
2011-01-21 12:00:00,72.83067551759544
2011-01-21 13:00:00,69.23659561965928
2011-01-21 14:00:00,63.87541516956846
2011-01-21 15:00:00,65.25293482766438
2011-01-21 16:00:00,87.73000913217221
2011-01-21 17:00:00,128.85934256829293
2011-01-21 18:00:00,119.3578946934563
2011-01-21 19:00:00,86.51890177622707
2011-01-21 20:00:00,60.021838252613186
2011-01-21 21:00:00,46.591462383968285
2011-01-21 22:00:00,33.70113764707798
2011-01-21 23:00:00,23.39564572438374
2011-01-22 00:00:00,13.573674215670803
2011-01-22 01:00:00,6.404626936896461
2011-01-22 02:00:00,3.8852840422969597
2011-01-22 03:00:00,2.2295436057667555
2011-01-22 04:00:00,1.5747007562765605
2011-01-22 06:00:00,16.76347558248382
2011-01-22 07:00:00,47.003063950411104
2011-01-22 08:00:00,86.63689180673651
2011-01-22 09:00:00,66.2882631399157
2011-01-22 10:00:00,46.90609746661777
2011-01-22 11:00:00,54.85638825223475
2011-01-22 12:00:00,68.06409419787643
2011-01-22 13:00:00,77.1726095127162
2011-01-22 14:00:00,68.92493696972502
2011-01-22 15:00:00,77.83112404568016
2011-01-22 16:00:00,95.61746495926897
2011-01-22 17:00:00,158.93832653381773
2011-01-22 18:00:00,123.0254825727883
2011-01-22 19:00:00,94.2284720055283
2011-01-22 20:00:00,65.10291125925437
2011-01-22 21:00:00,52.961396873418146
2011-01-22 22:00:00,43.07734132070664
2011-01-22 23:00:00,25.69571599395266
2011-01-23 00:00:00,14.136949363813589
2011-01-23 01:00:00,7.411677478451741
2011-01-23 02:00:00,4.064389771376434
2011-01-23 03:00:00,2.3487785357359425
2011-01-23 05:00:00,5.098468541847786
2011-01-23 06:00:00,17.538727357315008
2011-01-23 07:00:00,52.26461608709122
2011-01-23 08:00:00,93.89393685083223
2011-01-23 09:00:00,67.6847246115602
2011-01-23 10:00:00,51.96347916629706
2011-01-23 11:00:00,62.56804916426443
2011-01-23 12:00:00,72.47348675696662
2011-01-23 13:00:00,70.58120607437142
2011-01-23 14:00:00,68.7230777046299
2011-01-23 15:00:00,72.8386044278273
2011-01-23 16:00:00,95.92518214142893
2011-01-23 17:00:00,138.02798299512082
2011-01-23 18:00:00,129.59620880613454
2011-01-23 19:00:00,96.05308831576025
2011-01-23 20:00:00,68.80968184804296
2011-01-23 21:00:00,53.92498061496918
2011-01-23 22:00:00,41.032287111855666
2011-01-23 23:00:00,26.13730356111167
2011-01-24 00:00:00,13.373448166378463
2011-01-24 01:00:00,6.762108271164121
2011-01-24 03:00:00,2.1863316475323837
2011-01-24 04:00:00,1.6679935146175202
2011-01-24 05:00:00,4.9614009436403945
2011-01-24 06:00:00,17.4520039301742
2011-01-24 07:00:00,49.991008642533174
2011-01-24 08:00:00,96.44909764873448
2011-01-24 09:00:00,72.59464818051802
2011-01-24 10:00:00,52.93777900965166
2011-01-24 11:00:00,56.331318814078685
2011-01-24 12:00:00,65.2412542389853
2011-01-24 13:00:00,63.69581142504373
2011-01-24 14:00:00,58.094615101968486
2011-01-24 15:00:00,69.96994181634062
2011-01-24 16:00:00,86.51016188362351
2011-01-24 17:00:00,125.26422176038245
2011-01-24 18:00:00,115.71268629161241
2011-01-24 19:00:00,89.1455962930238
2011-01-24 20:00:00,64.03360214041065
2011-01-24 21:00:00,49.89805707632899
2011-01-24 22:00:00,35.92644620309317
2011-01-24 23:00:00,24.511988112388718
2011-01-25 00:00:00,13.065226549907418
2011-01-25 01:00:00,7.212288824874693
2011-01-25 02:00:00,4.287387266142232
2011-01-25 04:00:00,1.8586008232931972
2011-01-25 05:00:00,5.250500897662551
2011-01-25 06:00:00,19.51557190335287
2011-01-25 07:00:00,50.18760500266023
2011-01-25 08:00:00,93.08627777421529
2011-01-25 09:00:00,73.9065427190404
2011-01-25 10:00:00,54.91191024319583
2011-01-25 11:00:00,62.09813038891484
2011-01-25 12:00:00,80.1764452269243
2011-01-25 13:00:00,76.20565643585854
2011-01-25 14:00:00,80.19548475218339
2011-01-25 15:00:00,87.91052672794596
2011-01-25 16:00:00,114.37233086394905
2011-01-25 17:00:00,178.03168525151065
2011-01-25 18:00:00,147.8730370818625
2011-01-25 19:00:00,96.51016682607792
2011-01-25 20:00:00,72.70629599248043
2011-01-25 21:00:00,56.18438531104194
2011-01-25 22:00:00,43.901946216696395
2011-01-25 23:00:00,27.736771606314427
2011-01-26 00:00:00,15.169992758896845
2011-01-26 01:00:00,8.246473589307206
2011-01-26 02:00:00,2.7463312425321424
2011-01-26 05:00:00,3.118096368551658
2011-01-26 06:00:00,10.726248800594096
2011-01-26 07:00:00,29.974882013889896
2011-01-26 08:00:00,56.49721411944893
2011-01-26 09:00:00,40.58972875852979
2011-01-26 10:00:00,28.838866682018114
2011-01-26 11:00:00,31.668787579475357
2011-01-26 12:00:00,38.11336536957632
2011-01-26 13:00:00,37.04250548130616
2011-01-26 14:00:00,33.810646155281184
2011-01-26 15:00:00,34.55594667899153
2011-01-26 16:00:00,46.95003136335071
2011-01-26 17:00:00,68.834779920628975
2011-01-27 16:00:00,95.47419076904416
2011-01-27 17:00:00,149.4810083626933
2011-01-27 18:00:00,129.89762088089944
2011-01-27 19:00:00,96.95579153512237
2011-01-27 20:00:00,69.14305887042879
2011-01-27 21:00:00,53.43086466077167
2011-01-27 22:00:00,41.940738337019006
2011-01-27 23:00:00,26.921252731333816
2011-01-28 00:00:00,14.593426055352834
2011-01-28 01:00:00,7.650997711342985
2011-01-28 02:00:00,4.361805163482463
2011-01-28 03:00:00,2.586589403935855
2011-01-28 05:00:00,5.480941021485459
2011-01-28 06:00:00,18.504874407576064
2011-01-28 07:00:00,49.15593446597056
2011-01-28 08:00:00,92.65001788759798
2011-01-28 09:00:00,41.66422763350068
2011-01-28 10:00:00,29.855538690706638
2011-01-28 11:00:00,32.920823641985855
2011-01-28 12:00:00,39.620189961032274
2011-01-28 13:00:00,38.50699327048809
2011-01-28 14:00:00,40.44889131408099
2011-01-28 15:00:00,67.43635353697685
2011-01-28 16:00:00,97.15748742495379
2011-01-28 17:00:00,143.15187165698683
2011-01-28 18:00:00,128.5493476756654
2011-01-28 19:00:00,92.65969740749323
2011-01-28 20:00:00,67.82401130128153
2011-01-28 21:00:00,51.732329112713366
2011-01-28 22:00:00,42.105213193468195
2011-01-28 23:00:00,29.90146389366728
2011-01-29 00:00:00,16.451224326935343
2011-01-29 01:00:00,9.17760936846166
2011-01-29 02:00:00,5.306089767826636
2011-01-29 03:00:00,3.00894541792844
2011-01-29 04:00:00,2.103528645937206
2011-01-29 06:00:00,21.651722838191507
2011-01-29 07:00:00,59.80883636673246
2011-01-29 08:00:00,115.26403730684112
2011-01-29 09:00:00,84.38984914757803
2011-01-29 10:00:00,56.18240752873319
2011-01-29 11:00:00,61.91351505294609
2011-01-29 12:00:00,75.49120814718955
2011-01-29 13:00:00,77.5179910386071
2011-01-29 14:00:00,70.83263872378032
2011-01-29 15:00:00,74.88575652202839
2011-01-29 16:00:00,105.74948529066073
2011-01-29 17:00:00,172.5211534079349
2011-01-29 18:00:00,141.5533742038739
2011-01-29 19:00:00,95.55403634728454
2011-01-29 20:00:00,75.07403107168112
2011-01-29 21:00:00,58.01407197281386
2011-01-29 22:00:00,43.692562312172235
2011-01-29 23:00:00,29.32999935194959
2011-01-30 00:00:00,15.89160270151572
2011-01-30 01:00:00,8.619049214957377
2011-01-30 02:00:00,5.078337971177199
2011-01-30 03:00:00,2.7650200955122584
2011-01-30 04:00:00,2.0478376577925865
2011-01-30 05:00:00,6.202576752035646
2011-01-30 07:00:00,57.77514229539163
2011-01-30 08:00:00,102.48921639776349
2011-01-30 09:00:00,76.74863531136981
2011-01-30 10:00:00,56.63445832712617
2011-01-30 11:00:00,72.08286032017722
2011-01-30 12:00:00,98.47912894770751
2011-01-30 13:00:00,90.05512809990985
2011-01-30 14:00:00,84.04474047839706
2011-01-30 15:00:00,95.69373107977279
2011-01-30 16:00:00,124.49834485159913
2011-01-30 17:00:00,173.99693674853117
2011-01-30 18:00:00,149.7741793960103
2011-01-30 19:00:00,111.01104662893869
2011-01-30 20:00:00,80.04097076356214
2011-01-30 21:00:00,57.98231515682401
2011-01-30 22:00:00,44.669603914328015
2011-01-30 23:00:00,29.394606071295843
2011-01-31 00:00:00,15.325379940259092
2011-01-31 01:00:00,8.281794176585038
2011-01-31 02:00:00,4.8791105530808325
2011-01-31 03:00:00,2.8195991982033726
2011-01-31 04:00:00,2.0230452266927887
2011-01-31 05:00:00,5.640987668426755
2011-01-31 06:00:00,18.254701256616627
2011-01-31 07:00:00,47.62632701603923
2011-01-31 08:00:00,90.93596498075688
2011-01-31 09:00:00,65.10332057477662
2011-01-31 10:00:00,48.54476397799376
2011-01-31 11:00:00,54.50732000237162
2011-01-31 12:00:00,71.95853106565775
2011-01-31 13:00:00,70.77126459463135
2011-01-31 14:00:00,63.09202295785803
2011-01-31 15:00:00,64.48782215105902
2011-01-31 16:00:00,83.37433624905937
2011-01-31 17:00:00,122.44333719358907
2011-01-31 18:00:00,113.19586316904811
2011-01-31 19:00:00,114.21217181957124
2011-01-31 20:00:00,38.804192303497885
2011-01-31 21:00:00,31.242259717792784
2011-01-31 22:00:00,39.5954351147707
2011-01-31 23:00:00,26.642191959810695
2011-02-20 00:00:00,18.618122325849555
2011-02-20 01:00:00,9.332657538382065
2011-02-20 02:00:00,5.246466428066616
2011-02-20 03:00:00,2.931444444537403
2011-02-20 04:00:00,2.171095369250256
2011-02-20 06:00:00,23.069698646224907
2011-02-20 07:00:00,60.884333370467786
2011-02-20 08:00:00,126.34507215802195
2011-02-20 09:00:00,88.14086796723055
2011-02-20 10:00:00,65.93658022328245
2011-02-20 11:00:00,81.10432620002453
2011-02-20 12:00:00,106.42331826132133
2011-02-20 13:00:00,111.47995937936915
2011-02-20 14:00:00,101.70270975962981
2011-02-20 15:00:00,110.99260347814972
2011-02-20 16:00:00,143.65690730430612
2011-02-20 17:00:00,206.28222773609028
2011-02-20 18:00:00,176.66378155605315
2011-02-20 19:00:00,131.86212849933517
2011-02-20 20:00:00,101.70648460211734
2011-02-20 21:00:00,74.43951135049319
