datetime,count
2011-01-20 00:00:00,21.938707507278142
2011-01-20 01:00:00,12.801714815120784
2011-01-20 02:00:00,7.395206902976271
2011-01-20 03:00:00,4.055088173435368
2011-01-20 04:00:00,3.0162711431511733
2011-01-20 05:00:00,8.265098626720784
2011-01-20 06:00:00,27.417774975214105
2011-01-20 07:00:00,75.36389215146549
2011-01-20 08:00:00,138.23615461502052
2011-01-20 09:00:00,101.40127199088977
2011-01-20 10:00:00,75.35152846069983
2011-01-20 11:00:00,90.13971883703903
2011-01-20 12:00:00,121.77647618947216
2011-01-20 13:00:00,106.46842300158539
2011-01-20 14:00:00,99.65981396769105
2011-01-20 15:00:00,107.00072213364773
2011-01-20 16:00:00,135.45810805048964
2011-01-20 17:00:00,210.48956136797491
2011-01-20 18:00:00,169.45976951072015
2011-01-20 19:00:00,123.85329504716778
2011-01-20 20:00:00,90.52375786692306
2011-01-20 21:00:00,68.8465914800897
2011-01-20 22:00:00,52.256944749732746
2011-01-20 23:00:00,34.781804804818115
2011-01-21 00:00:00,20.489020787556296
2011-01-21 01:00:00,10.27100116894807
2011-01-21 02:00:00,3.64731979828624
2011-01-21 03:00:00,1.914734956502285
2011-01-21 04:00:00,2.5207990427295575
2011-01-21 05:00:00,7.621462554341293
2011-01-21 06:00:00,27.73352945332006
2011-01-21 07:00:00,72.0917575382017
2011-01-21 08:00:00,135.0750034840096
2011-01-21 09:00:00,93.42730706872767
2011-01-21 10:00:00,64.61823810694219
2011-01-21 11:00:00,75.79824453684753
2011-01-21 12:00:00,92.12631311631921
2011-01-21 13:00:00,87.2715003115832
2011-01-21 14:00:00,80.0146862949866
2011-01-21 15:00:00,81.02242933536807
2011-01-21 16:00:00,109.82764577390914
2011-01-21 17:00:00,160.71931165451085
2011-01-21 18:00:00,149.45868415452426
2011-01-21 19:00:00,109.07803605608183
2011-01-21 20:00:00,75.08279796668069
2011-01-21 21:00:00,58.37681052578243
2011-01-21 22:00:00,41.84066407557754
2011-01-21 23:00:00,29.43413125259901
2011-01-22 00:00:00,17.91891161412296
2011-01-22 01:00:00,8.323355425848096
2011-01-22 02:00:00,5.118105843021805
2011-01-22 03:00:00,2.956697224761317
2011-01-22 04:00:00,2.0592610918023397
2011-01-22 06:00:00,21.96301923440522
2011-01-22 07:00:00,59.219381720963625
2011-01-22 08:00:00,108.01274389632133
2011-01-22 09:00:00,82.9001964514164
2011-01-22 10:00:00,59.935889446262756
2011-01-22 11:00:00,70.09166793203161
